Fahrzeugklasse;Fahrzeugart_Code;Fahrzeugart;SUV;Marken_Code;Marke;Marke_und_Typ;Typ1;Typ2;Typ3;Typ4;Typengenehmigungs.Nr;Typengenehmigungs.Nr_Zusatz;Typ;Variante;Version;Fahrgestell.Nr_Teil;Karosserieform_Code;Karosserieform;Farbe;Farbe_Zusatz;Sitzplätze;Sitzplätze_vorne;Stehplätze;Leergewicht;Nutzlast;Gesamtgewicht;Gesamtzugsgewicht;Anhängelast;Dachlast;Tankinhalt_Aufbaus;Hubraum;Zylinder;Leistung;Motorkennzeichen;Treibstoff_Code;Treibstoff;Hybridcode;CO2.WLTP;CO2.NEFZ;El.Verbrauch;Emissionscode;Getriebe_Code;Getriebe;Getriebe_Detailcode;Antrieb_Code;Antrieb;Achsen;Erstinverkehrsetzung_Jahr;Erstinverkehrsetzung_Monat;Erstinverkehrsetzung_Kanton;Erstinverkehrsetzung_Staat;Gebrauchtcode;Ersterfassung_Jahr;Ersterfassung_Monat;Schildfarbe_Code;Schildfarbe;Schildart_Code;Schildart;Inverkehrsetzung_Status_Code;Inverkehrsetzung_Kanton;PLZ;Staat_Code;Staat;Datenstand
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda 1.3 MJ 4x4;Panda 1.3 MJ 4x4;Panda;1.3;MJ 4x4;1XH262;;;;;ZFA31200003......;163;Limousine;Schwarz;;5;2;0;1190;425;1615;0;0;60;0;1248;4;55;;D;Diesel;N/A;0;125;;B5b;M;Mechanisch;M5;A;Allrad;2;2015;3;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;69..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda 1.3 MJ 4x4;Panda 1.3 MJ 4x4;Panda;1.3;MJ 4x4;1FB826;;;;;ZFA31200003......;163;Limousine;Weiss;;5;2;0;1190;425;1615;0;0;60;0;1248;4;55;199A9000;D;Diesel;N/A;0;125;;B5b;M;Mechanisch;M5;A;Allrad;2;2013;3;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;45..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Panda 1.3 MJ 4x4;Panda 1.3 MJ 4x4;Panda;1.3;MJ 4x4;1XJ279;;;;;ZFA31200003......;163;Limousine;Rot;;5;2;0;1199;416;1615;0;0;60;0;1248;4;55;;D;Diesel;N/A;0;125;;B5b;M;Mechanisch;M5;A;Allrad;2;2015;6;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SH;82..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PANDA 1.3 MJ 4X4;PANDA 1.3 MJ 4X4;PANDA;1.3;MJ 4X4;1FB826;;;;;ZFA31200003......;163;Limousine;Grün;;5;2;0;1190;425;1615;0;0;60;0;1248;4;55;;D;Diesel;N/A;0;125;;B5b;M;Mechanisch;M5;A;Allrad;2;2013;4;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Panda 1.4 16V;Panda 1.4 16V;Panda;1.4;16V;1FB297;;;;;ZFA16900001......;163;Limousine;Schwarz;Metallic;4;2;0;1050;315;1365;0;0;50;0;1368;4;73.5;;B;Benzin;N/A;0;154;;B04;M;Mechanisch;M6;V;Vorderrad;2;2007;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;46..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Panda 1.4 16V;Panda 1.4 16V;Panda;1.4;16V;1FB297;;;;;ZFA16900000......;163;Limousine;Schwarz;;4;2;0;1050;315;1365;0;0;50;0;1368;4;73.5;169A3000;B;Benzin;N/A;0;154;;B04;M;Mechanisch;M6;V;Vorderrad;2;2007;6;TG;;;NA;NA;0;Weiss;N;Normalschild;I;JU;29..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PANDA 45;PANDA 45;PANDA;45;;31248;;;;;ZFA141A0005......;163;Limousine;Rot;Metallic;5;2;0;670;480;1150;0;0;80;0;901;4;33;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;;V;Vorderrad;2;1986;5;GE;;;NA;NA;0;Weiss;N;Normalschild;I;SG;87..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2202;FIAT;FIAT Panda MY21;Panda MY21;Panda;MY21;;X;;;;;ZFABF6C84M3......;163;Limousine;Weiss;;5;2;0;1165;385;1550;0;0;50;0;875;2;62.5;;B;Benzin;N/A;156;156;;B6d;M;Mechanisch;M6;A;Allrad;2;2021;3;GR;Oesterreich;A;2021;11;0;Weiss;N;Normalschild;I;AR;94..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FC963;;;;;ZFA31200003......;163;Limousine;Schwarz;;4;2;0;1140;390;1530;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;170;131;;B6d;M;Mechanisch;M6;A;Allrad;2;2019;12;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FC466;;;;;ZFA31200003......;163;Limousine;Weiss;;4;2;0;1170;360;1530;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;0;114;;B6b;M;Mechanisch;M6;A;Allrad;2;2017;4;ZG;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FB851;;;;;ZFA31200003......;163;Limousine;Grau;Metallic;5;2;0;1125;425;1550;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;0;114;;B5b;M;Mechanisch;M6;A;Allrad;2;2013;2;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;94..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FD205;;;;;ZFABF6C8XM3......;163;Limousine;Rot;;5;2;0;1180;370;1550;0;0;60;0;875;2;62.5;;B;Benzin;N/A;155;131;;B6d;M;Mechanisch;M6;A;Allrad;2;2022;1;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;11..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FC963;;;;;ZFA31200003......;163;Limousine;Weiss;Metallic;5;2;0;1218;367;1585;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;170;131;;B6d;M;Mechanisch;M6;A;Allrad;2;2021;6;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;38..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FB851;;;;;ZFA31200003......;163;Limousine;Schwarz;;5;2;0;1125;425;1550;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;0;114;;B5b;M;Mechanisch;M6;A;Allrad;2;2013;11;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;90..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir 4x4;Panda TwinAir 4x4;Panda;TwinAir;4x4;1FC962;;;;;ZFA31200003......;163;Limousine;Schwarz;;5;2;0;1190;360;1550;0;0;60;0;875;2;62.5;312A2000;B;Benzin;N/A;170;131;;B6d;M;Mechanisch;M6;A;Allrad;2;2021;8;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda Twinair 8V;Panda Twinair 8V;Panda;Twinair;8V;1FB792;;;;;ZFA31200003......;163;Limousine;Blau;Metallic;4;2;0;1050;405;1455;0;0;60;0;875;2;62.5;;B;Benzin;N/A;0;99;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;8;FR;;;NA;NA;0;Weiss;N;Normalschild;I;FR;17..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir MTA;Panda TwinAir MTA;Panda;TwinAir;MTA;1FC248;;;;;ZFA31200003......;163;Limousine;Blau;;5;2;0;1100;380;1480;0;0;60;0;875;2;59;312A5000;B;Benzin;N/A;0;88;;B6b;M;Mechanisch;M5A;V;Vorderrad;2;2015;4;FR;;;NA;NA;0;Weiss;N;Normalschild;I;FR;17..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Panda TwinAir NP;Panda TwinAir NP;Panda;TwinAir;NP;1FB852;;;;;ZFA31200003......;163;Limousine;Weiss;;5;2;0;1155;395;1550;0;0;60;0;875;2;62.5;312A2000;Y;Erdgas (CNG) / Benzin;N/A;0;86;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2013;12;BE;;;NA;NA;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 16V;Punto 1.2 16V;Punto;1.2;16V;1FA856;;;;;ZFA18800004......;163;Limousine;Orange;Metallic;5;2;0;1052;393;1445;0;0;75;0;1242;4;59;;B;Benzin;N/A;0;142;;B03;M;Mechanisch;M5;V;Vorderrad;2;2001;3;GE;;;NA;NA;0;Weiss;N;Normalschild;I;VD;18..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.2 16V;Punto 1.2 16V;Punto;1.2;16V;1FA856;;;;;ZFA18800004......;163;Limousine;Blau;Metallic;5;2;0;1052;393;1445;0;0;75;0;1242;4;59;;B;Benzin;N/A;0;142;;B03;M;Mechanisch;M5;V;Vorderrad;2;2001;8;BS;;;NA;NA;0;Weiss;N;Normalschild;I;BS;40..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 16V;Punto 1.2 16V;Punto;1.2;16V;1FB160;;;;;ZFA18800005......;163;Limousine;Schwarz;Metallic;5;2;0;1052;393;1445;0;0;75;0;1242;4;59;;B;Benzin;N/A;0;142;;B04;M;Mechanisch;M5;V;Vorderrad;2;2005;12;TG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PUNTO 1.2 16V;PUNTO 1.2 16V;PUNTO;1.2;16V;1FB160;;;;;ZFA18800004......;163;Limousine;Grau;Metallic;5;2;0;1052;393;1445;0;0;75;0;1242;4;59;;B;Benzin;N/A;0;142;;B04;M;Mechanisch;M5;V;Vorderrad;2;2005;6;FR;;;NA;NA;0;Weiss;N;Normalschild;I;BE;38..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.2 16V cvt;Punto 1.2 16V cvt;Punto;1.2;16V cvt;1FA816;;;;;ZFA18800004......;163;Limousine;Blau;Metallic;5;2;0;1092;393;1485;0;0;75;0;1242;4;59;188A5000;B;Benzin;N/A;0;159;;B02;S;Stufenlos;S2;V;Vorderrad;2;2000;7;BE;;;NA;NA;0;Weiss;N;Normalschild;I;SO;45..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XN490;;;;;ZFA1990000P......;163;Limousine;Weiss;;5;2;0;1128;462;1590;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;124;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2017;9;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XF539;;;;;ZFA1990000P......;163;Limousine;Weiss;;4;2;0;1125;385;1510;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;126;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2013;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1FB777;;;;;ZFA19900000......;163;Limousine;Weiss;;5;2;0;1105;485;1590;0;0;75;0;1242;4;51;169A4000;B;Benzin;N/A;0;123;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;11;LU;;;NA;NA;0;Weiss;N;Normalschild;I;BE;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1FB496;;;;;ZFA19900001......;163;Limousine;Grau;Metallic;5;2;0;1105;485;1590;0;0;75;0;1242;4;48;199A4000;B;Benzin;N/A;0;135;;B04;M;Mechanisch;M5;V;Vorderrad;2;2010;4;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XH484;;;;;ZFA1990000P......;163;Limousine;Weiss;;5;2;0;1111;464;1575;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;126;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2014;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XK601;;;;;ZFA1990000P......;163;Limousine;Weiss;;5;2;0;1128;462;1590;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;126;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2016;10;LU;Italien;A;2017;7;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1FB777;;;;;ZFA19900001......;163;Limousine;Schwarz;Metallic;5;2;0;1105;485;1590;0;0;75;0;1242;4;51;169A4000;B;Benzin;N/A;0;123;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2013;4;FR;;;NA;NA;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XE179;;;;;ZFA19900001......;163;Limousine;Blau;;5;2;0;1148;442;1590;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;126;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2013;2;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;55..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1FC392;;;;;ZFA1990000P......;163;Limousine;Grau;;5;2;0;1180;415;1595;0;0;75;0;1242;4;51;169A4000;B;Benzin;N/A;0;117;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2016;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;LU;62..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.2 8V;Punto 1.2 8V;Punto;1.2;8V;1XK601;;;;;ZFA1990000P......;163;Limousine;Grau;;5;2;0;1128;462;1590;0;0;75;0;1242;4;51;;B;Benzin;N/A;0;126;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2016;10;LU;Italien;A;2017;11;0;Weiss;N;Normalschild;I;SG;90..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.3 JTD DPF;Punto 1.3 JTD DPF;Punto;1.3;JTD DPF;1FB510;;;;;ZFA19900001......;163;Limousine;Blau;;5;2;0;1220;485;1705;0;0;75;0;1248;4;70;199B1000;D;Diesel;N/A;0;110;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2011;3;AG;;;NA;NA;0;Weiss;N;Normalschild;I;BS;40..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 16V;Punto 1.4 16V;Punto;1.4;16V;1FB512;;;;;ZFA19900001......;163;Limousine;Weiss;;5;2;0;1150;485;1635;0;0;75;0;1368;4;77;955A6000;B;Benzin;N/A;0;134;;B5a;M;Mechanisch;M6;V;Vorderrad;2;2011;3;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BL;44..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 16V;Punto 1.4 16V;Punto;1.4;16V;1FB783;;;;;ZFA19900000......;163;Limousine;Blau;;5;2;0;1150;485;1635;0;0;75;0;1368;4;77;955A6000;B;Benzin;N/A;0;133;;B5b;M;Mechanisch;M6;V;Vorderrad;2;2012;11;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 16V 95;Punto 1.4 16V 95;Punto;1.4;16V 95;1FB290;;;;;ZFA19900000......;163;Limousine;Rot;;4;2;0;1135;405;1540;0;0;75;0;1368;4;70;;B;Benzin;N/A;0;142;;B04;M;Mechanisch;M6;V;Vorderrad;2;2006;9;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;TG;85..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900001......;163;Limousine;Rot;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2013;4;AG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;54..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PUNTO 1.4 8V;PUNTO 1.4 8V;PUNTO;1.4;8V;1FB263;;;;;ZFA19900001......;163;Limousine;Schwarz;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;145;;B04;M;Mechanisch;M5;V;Vorderrad;2;2008;4;LU;;;NA;NA;0;Weiss;N;Normalschild;I;JU;29..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900001......;163;Limousine;Schwarz;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2011;7;AG;;;NA;NA;0;Weiss;N;Normalschild;I;TI;66..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PUNTO 1.4 8V;PUNTO 1.4 8V;PUNTO;1.4;8V;1FB515;;;;;ZFA19900000......;163;Limousine;Grau;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2011;8;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900001......;163;Limousine;Schwarz;Metallic;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2012;2;SO;;;NA;NA;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB325;;;;;ZFA19900000......;163;Limousine;Grau;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;139;;B04;M;Mechanisch;M5;V;Vorderrad;2;2010;6;AI;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB325;;;;;ZFA19900000......;163;Limousine;Schwarz;Metallic;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;139;;B04;M;Mechanisch;M5;V;Vorderrad;2;2009;7;BE;;;NA;NA;0;Weiss;N;Normalschild;I;AG;43..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1XB541;;;;;ZFA19900001......;163;Limousine;Schwarz;;5;2;0;1137;463;1600;0;0;75;0;1368;4;57;;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2011;2;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB962;;;;;ZFA1990000P......;163;Limousine;Rot;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2014;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;56..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900001......;163;Limousine;Weiss;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2012;3;BE;;;NA;NA;0;Weiss;N;Normalschild;I;VD;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PUNTO 1.4 8V;PUNTO 1.4 8V;PUNTO;1.4;8V;1FB325;;;;;ZFA19900001......;163;Limousine;Blau;Metallic;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;;B;Benzin;N/A;0;139;;B04;M;Mechanisch;M5;V;Vorderrad;2;2008;8;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB962;;;;;ZFA1990000P......;163;Limousine;Weiss;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2014;11;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SO;50..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB785;;;;;ZFA19900001......;163;Limousine;Rot;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2013;3;LU;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900001......;163;Limousine;Grau;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2012;4;VD;;;NA;NA;0;Weiss;N;Normalschild;I;NE;23..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB785;;;;;ZFA19900000......;163;Limousine;Weiss;;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;10;AG;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB515;;;;;ZFA19900000......;163;Limousine;Grau;Metallic;5;2;0;1115;485;1600;0;0;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2012;4;AR;;;NA;NA;0;Weiss;N;Normalschild;I;GR;72..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto 1.4 8V;Punto 1.4 8V;Punto;1.4;8V;1FB785;;;;;ZFA19900001......;163;Limousine;Blau;Metallic;5;2;0;1115;485;1600;0;1000;75;0;1368;4;57;350A1000;B;Benzin;N/A;0;132;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;4;TG;;;NA;NA;0;Weiss;N;Normalschild;I;TG;85..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT PUNTO 1.4 NP;PUNTO 1.4 NP;PUNTO;1.4;NP;1FB786;;;;;ZFA19900000......;163;Limousine;Weiss;;5;2;0;1260;385;1645;0;0;75;0;1368;4;57;;Y;Erdgas (CNG) / Benzin;N/A;0;115;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;6;SO;;;NA;NA;0;Weiss;N;Normalschild;I;SO;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.4 TB 16V;Punto 1.4 TB 16V;Punto;1.4;TB 16V;1FB511;;;;;ZFA19900001......;163;Limousine;Schwarz;;5;2;0;1245;485;1730;0;0;75;0;1368;4;99;955A2000;B;Benzin;N/A;0;129;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2011;1;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto 1.9 JTD PF;Punto 1.9 JTD PF;Punto;1.9;JTD PF;1FB303;;;;;ZFA19900000......;163;Limousine;Weiss;;5;2;0;1280;485;1765;0;0;75;0;1910;4;96;;D;Diesel;N/A;0;154;;B04;M;Mechanisch;M6;V;Vorderrad;2;2007;10;BE;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;Fiat Punto Abarth 1.4;Punto Abarth 1.4;Punto;Abarth;1.4;1FB362;;;;;ZFA19900000......;163;Limousine;Weiss;;4;2;0;1260;405;1665;0;0;75;0;1368;4;114;;B;Benzin;N/A;0;162;;B04;M;Mechanisch;M6;V;Vorderrad;2;2008;7;SO;;;NA;NA;0;Weiss;N;Normalschild;I;BE;30..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3019;FIAT;FIAT Punto TwinAir 8V;Punto TwinAir 8V;Punto;TwinAir;8V;1FC253;;;;;ZFA1990000P......;163;Limousine;Grau;Metallic;5;2;0;1165;485;1650;0;0;75;0;875;2;73.5;199B7000;B;Benzin;N/A;0;88;;B6b;M;Mechanisch;M6;V;Vorderrad;2;2017;2;VD;;;NA;NA;0;Weiss;N;Normalschild;I;BE;30..;CH;Schweiz;01.07.2024
